source_data,batch_id,major_job_id,priority
ಮಹಾರಾಷ್ಟ್ರದಲ್ಲಿ ಸರಕಾರಿ ನೌಕರರಿಗೆ ಉದ್ಧವ್‌ ಬಂಪರ್‌ ಗಿಫ್ಟ್‌: ವಾರಕ್ಕೆ ಐದು ದಿನ ಮಾತ್ರ ಕೆಲಸ,414,4,high
"''ಭಾರತವು ಪ್ರಾಣವನ್ನು ಉಳಿಸಬಹುದಾದ ಸದಾವಕಾಶ ಇದಾಗಿದ್ದು, ನಾವು ಅದನ್ನು ಕಳೆದುಕೊಳ್ಳಬಾರದು'' ಎಂದು ಪ್ರಧಾನಿ ಮೋದಿ ತಿಳಿಸಿದರು.",414,4,high
ಕಳೆದ ಎರಡು ವರ್ಷಗಳಿಂದ ಇರುವ ಈ ಶೋಚನೀಯ ಪರಿಸ್ಥಿತಿ ಈಗ ಇನ್ನಷ್ಟು ಬಿಗಡಾಯಿಸಿದೆ.,414,4,high
ಬಿಹಾರ ಚುನಾವಣೆಯ ಬಿಜೆಪಿ ಪ್ರಣಾಳಿಕೆಯಲ್ಲಿ ರಾಜ್ಯದ ಎಲ್ಲರಿಗೂ ಉಚಿತವಾಗಿ ಕೊರೊನಾ ಲಸಿಕೆ ಕೊಡಲಾಗುವುದು ಎಂದು ಪ್ರಸ್ತಾಪಿಸಲಾಗಿತ್ತು.,414,4,high
"ಮಾರ್ಚ್ 16 ರಂದು ನಾಮಪತ್ರಗಳ ಪರಿಶೀಲನೆ ನಡೆಯಲಿದ್ದು, ನಾಮಪತ್ರ ವಾಪಸ್‌ಗೆ ಮಾರ್ಚ್ 18 ಕೊನೆ ದಿನವಾಗಿದೆ.",414,4,high
ನಗರದಲ್ಲಿ ಪ್ರಸ್ತುತ 80-85 ಸ್ಥಳಗಳಲ್ಲಿ ಸ್ಮಾರ್ಟ್ ಪಾರ್ಕಿಂಗ್ ಶುಲ್ಕ ಸಂಗ್ರಹ ಕೇಂದ್ರಗಳನ್ನು ಸ್ಥಾಪಿಸಲಾಗಿದೆ.,415,4,high
ಎರಡು ಚಮಚ ಮೆಂತ್ಯೆಕಾಳಿಗೆ ಆರು ಲೋಟ ನೀರು ಹಾಕಿ ಮತ್ತು ಅದನ್ನು ರಾತ್ರಿ ನೆನೆಯಲು ಹಾಕಿ.,415,4,high
ಕೋವಿಡ್-19 ಹರಡುವಿಕೆ ತಡೆಗಟ್ಟುವ ನಿಟ್ಟಿನಲ್ಲಿ ಈ ಕ್ರಮ ಅನಿವಾರ್ಯವಾಗಿದೆ ಎಂದು ಅವರು ತಿಳಿಸಿದ್ದಾರೆ.,415,4,high
ಕೊರೊನಾ ಬಳಿಕದ ಆರ್ಥಿಕ ಪುನಶ್ಚೇತನಕ್ಕಾಗಿ ಮಹಾರಾಷ್ಟ್ರ ಸರ್ಕಾರ ಮ್ಯಾಗ್‌ನೇಟಿಕ್‌ ಮಹಾರಾಷ್ಟ್ರ 2.೦ ಎಂದು ಆರಂಭಿಸಿತ್ತು.,415,4,high
ದಿಲ್ಲಿ ಚುನಾವಣೆಯಲ್ಲಿ ಸ್ಪರ್ಧಿಸಿರುವ ಬಿಜೆಪಿ ಅಭ್ಯರ್ಥಿ ಕಪಿಲ್ ಮಿಶ್ರಾ ಚುನಾವಣೆಯನ್ನು ಭಾರತ ಪಾಕ್‌ ಸ್ಪರ್ಧೆಗೆ ಹೋಲಿಸಿದ್ದಾರೆ.,415,4,high
ಭಾರತೀಯ ರಿಜಿಸ್ಟ್ರಾರ್‌ ಜನರಲ್‌ ಮತ್ತು ಜನಗಣತಿ ಕಮಿಷನರ್‌ ನಡೆಸಿದ ಮಾದರಿ ನೋಂದಣಿ ವ್ಯವಸ್ಥೆ-2018ರ ವರದಿಯಲ್ಲಿ ಈ ವಿಚಾರ ಕಂಡುಬಂದಿದೆ.,415,4,high
ದೆಹಲಿಯ ಆಲ್ ಇಂಡಿಯಾ ಇನ್ಸ್ಟಿಟ್ಯೂಟ್ ಆಫ್ ಮೆಡಿಕಲ್ ಸೈನ್ಸಸ್ (ಏಮ್ಸ್) ನಿರ್ದೇಶಕ ಡಾ.,415,4,high
"ಜಗತ್ತಿನಾದ್ಯಂತ 20 ಸಾವಿರ ಲೈಕೆನ್‌ ತಳಿಗಳಿದ್ದು, ಭಾರತದಲ್ಲಿ 2, 174 ತಳಿಗಳು ಲಭ್ಯವಿದೆ.",415,4,high
ಯಾದಗಿರಿ ಜಿಲ್ಲೆಯ ತಿಂತಿಣಿಯ ಮೌನೇಶ್ವರ ದೇವಸ್ಥಾನದಲ್ಲಿ ಪ್ರತಿ ವರ್ಷ ಜನವರಿಯಲ್ಲಿ ವಾರ್ಷಿಕ ಜಾತ್ರೆ ನಡೆಯುತ್ತದೆ.,415,4,high
"ಬಾಳೆಹಣ್ಣಿನಲ್ಲಿರುವ ಕಾರ್ಬೋಹೈಡ್ರೇಟ್ ಹೆಚ್ಚು ಸೆರಾಟೊನಿನ್ ಉತ್ಪಾದಿಸಲು ಕಾರಣವಾಗುತ್ತದೆ, ಇದು ನಿಮ್ಮ ಚಯಾಪಚಯವನ್ನು ನಿಯಂತ್ರಿಸುತ್ತದೆ ಮತ್ತು ನಿಮ್ಮ ಶಕ್ತಿಯನ್ನು ಅಧಿಕ ಮಟ್ಟದಲ್ಲಿಡುತ್ತದೆ.",415,4,high
ಇದೇ ವೇಳೆ 38 ರೋಗಿಗಳು ಆಸ್ಪತ್ರೆಯಿಂದ ಬಿಡುಗಡೆಯಾಗಿದ್ದು ಸಕ್ರಿಯ ಪ್ರಕರಣಗಳ ಸಂಖ್ಯೆ ಎರಡಂಕಿಗೆ ಇಳಿದಿದೆ.,416,4,high
"﻿ವರ್ಷದಲ್ಲಿ ಆಲೂಗಡ್ಡೆ ದರ 92%, ಈರುಳ್ಳಿ 44% ಏರಿಕೆ: ಅಡುಗೆ ಮನೆಗೆ ಬಿಕ್ಕಟ್ಟು!",416,4,high
ವಿದ್ಯಾರ್ಥಿಗಳು ತಂದೆ- ತಾಯಿ ಮತ್ತು ಪೋಷಕರ ಲಿಖಿತ ಅನುಮತಿಯೊಂದಿಗೆ ಮಾತ್ರ ಶಾಲೆಗೆ ಹಾಜರಾಗಬಹುದು.,416,4,high
"ಘಟನೆ ವೇಳೆ ಸ್ಥಳದಲ್ಲೇ ಐದು ಮಂದಿ ಸಾವನ್ನಪ್ಪಿದ್ದರೆ, ಉಳಿದ ಐದು ಮಂದಿಯನ್ನು ಆಸ್ಪತ್ರೆಗೆ ಸಾಗಿಸುವ ವೇಳೆ ಅಸುನೀಗಿದ್ದಾರೆ.",416,4,high
ಈ ಕುರಿತು ಸರಕಾರ ಯಾವುದೇ ಮಾಹಿತಿ ನೀಡಿಲ್ಲ ಎಂದು ನವಾಬ್‌ ಮಲಿಕ್‌ ಹೇಳಿದ್ದಾರೆ.,416,4,high
ನಿಗದಿಪಡಿಸಿದ ಸ್ಥಳಗಳಲ್ಲಿ ಅಡುಗೆ ಸಾಮರ್ಥ್ಯದ ಆಧಾರದಲ್ಲಿ 2.6 ಲಕ್ಷ ಊಟವನ್ನು ನೀಡುವ ಪ್ರಸ್ತಾಪಿಸಲಾಗಿದೆ.,416,4,high
"2020 ಪಾಪಾಂಕುಶ ಏಕಾದಶಿ: ಇಲ್ಲಿದೆ ಶುಭ ಮುಹೂರ್ತ, ಮಹತ್ವ ಮತ್ತು ಪೂಜಾ ವಿಧಿ. . !",416,4,high
ಮುಜೀಬ್‌ ಅವರ ಬಗ್ಗೆ ಹೆಮ್ಮೆ ಪಡುತ್ತೇವೆ ಎಂದು ನಾಗರ್‌ಕರ್ನೂಲ್‌ ಸಿಐ ಗಾಂಧಿ ನಾಯಕ್ ಹೇಳಿದರು.,416,4,high
23 ರೋಗಿಗಳು ಚೇತರಿಕೆ20 ಜನರಿಗೆ ಕೊರೊನಾ ಇರುವುದು ದೃಢಪಟ್ಟ ಹೊತ್ತಲ್ಲೇ 23 ಜನರು ಚೇತರಿಸಿಕೊಂಡಿದ್ದು ಆಸ್ಪತ್ರೆಯಿಂದ ಬಿಡುಗಡೆಯಾಗಿದ್ದಾರೆ.,416,4,high
ಎಲ್ಲ ಮುಂಜಾಗ್ರತಾ ಕ್ರಮಗಳನ್ನು ಸಹ ನಾವು ತೆಗೆದುಕೊಳ್ಳುತ್ತಿದ್ದೇವೆ' ಎಂದಿದ್ದಾರೆ ಚಲನಚಿತ್ರ ಅಕಾಡೆಮಿ ಅಧ್ಯಕ್ಷ ಸುನೀಲ್‌ ಪುರಾಣಿಕ್‌.,416,4,high
"ಮುಂಬಯಿನಲ್ಲಿ ಉಗ್ರಗಾಮಿಗಳು ಆಕ್ರಮಣ ನಡೆಸಿದ್ದಾಗ, ಮಾರನೆ ದಿನವೇ ನಗರ ಮತ್ತೆ ಎಂದಿನಂತೆ ಕೆಲಸ ಆರಂಭಿಸಿತ್ತು.",417,4,low
ಇನ್ನೂ ಎರಡು ದಿನ ತೆಲಂಗಾಣದಲ್ಲಿ ಭಾರಿ ಮಳೆಯಾಗುವ ಮುನ್ಸೂಚನೆಯನ್ನು ಹವಾಮಾನ ಇಲಾಖೆ ನೀಡಿದೆ.,417,4,low
ಹೊಸದಿಲ್ಲಿ: ಚೀನಾ-ಭಾರತ ಗಡಿ ಸಂಘರ್ಷದ ಉದ್ವಿಘ್ನ ಪರಿಸ್ಥಿತಿಯಲ್ಲೂ ಪ್ರಧಾನಿ ನರೇಂದ್ರ ಮೋದಿ ಇಂದು ಲಡಾಕ್ ಗಡಿಗೆ ಭೇಟಿ ನೀಡಿದ್ದಾರೆ.,417,4,low
"ಕೊರೊನಾ ವೈರಸ್‌ ಹಬ್ಬುವುದನ್ನು ತಡೆಯಲು ಭಾರತದಲ್ಲಿ ಸದ್ಯ 21 ದಿನಗಳ ಕಾಲ ಲಾಕ್‌ಡೌನ್‌ ಘೋಷಿಸಲಾಗಿದ್ದು, ದೇಶಾದ್ಯಂತ ಕರ್ಫ್ಯೂ ಜಾರಿಗೊಳಿಸಲಾಗಿದೆ.",417,4,low
"ಆದರೆ, ಇದುವರೆಗೆ ಈ ಬಗ್ಗೆ ಯಾವುದೇ ರೀತಿಯ ದೂರು ಬಂದಿಲ್ಲ, ಪರಿಶೀಲಿಸಲಾಗುವುದು ಎಂದು ಹೇಳಿದ್ದಾರೆ.",417,4,low
"ರಾಷ್ಟ್ರೀಯ ಪರೀಕ್ಷಾ ಏಜೆನ್ಸಿ(ಎನ್‌ಟಿಎ)ಯು, ಬುಧವಾರದಂದು 2020 ಸಾಲಿನ ಹೋಟೆಲ್ ಮ್ಯಾನೇಜ್ಮೆಂಟ್‌ ಜಂಟಿ ಪ್ರವೇಶ ಪರೀಕ್ಷೆಗೆ ಪರಿಷ್ಕೃತ ವೇಳಾಪಟ್ಟಿ ಪ್ರಕಟಿಸಿದೆ.",417,4,low
"ಪ್ರಸ್ತುತ ರಾಜ್ಯದಲ್ಲಿ 35 ಪ್ರಯೋಗಾಲಯಗಳಿದ್ದು, ನಿತ್ಯ 35 ಸಾವಿರ ಟೆಸ್ಟ್ ಮಾಡುವ ಸಾಮರ್ಥ್ಯ ಬೆಳೆಸಿಕೊಂಡಿದ್ದೇವೆ.",417,4,low
"ಇನ್ನು, ಜಿಲ್ಲೆಯಲ್ಲಿ ಇದುವರೆಗೂ ಕಂಡುಬಂದ 31 ಸೋಂಕಿತರ ಪೈಕಿ ಈಗಾಗಲೇ 9 ಜನ ಪೂರ್ಣ ಗುಣಮುಖರಾಗಿ ಆಸ್ಪತ್ರೆಯಿಂದ ಬಿಡುಗಡೆಯಾಗಿದ್ದಾರೆ.",417,4,low
ಕಾಂಗ್ರೆಸ್‌ ಶಾಸಕರ ದಿಢೀರ್‌ ರಾಜೀನಾಮೆಯಿಂದ ಗುಜರಾತ್‌ನ 4 ರಾಜ್ಯಸಭಾ ಸ್ಥಾನಗಳಲ್ಲೂ ಬಿಜೆಪಿ ಜಯಭೇರಿ ಬಾರಿಸಿತ್ತು.,417,4,low
ನಂತರ ಭಾರತದಲ್ಲಿ ಮೊದಲ ಪರಿಧಮನಿಯ(coronary) ಆರೈಕೆ ಘಟಕ ಮತ್ತು ಪರಿಧಮನಿಯ ಆರೈಕೆ ವ್ಯಾನ್ ಅನ್ನು ಅವರು ಇಲ್ಲಿ ಪರಿಚಯಿಸಿದರು.,417,4,low
"ಏಕದಿನ ಕ್ರಿಕೆಟ್‌ನಲ್ಲಿ 350 ಪಂದ್ಯಗಳನ್ನಾಡಿರುವ ಧೋನಿ 50.57ರ ಸರಾಸರಿಯಲ್ಲಿ 10,773 ರನ್ ಗಳಿಸಿದ್ದಾರೆ.",418,4,low
ರಾಜ್ಯದವರನ್ನು ಸುರಕ್ಷಿತವಾಗಿ ಮರಳಿ ಕರೆ ತರುವುದಕ್ಕೆ ಸಂಬಂಧಿಸಿದಂತೆ ಇತರೆ ರಾಜ್ಯ ಸರಕಾರಗಳೊಂದಿಗೆ ಮಾತುಕತೆ ನಡೆಸುತ್ತಿದ್ದೇವೆ'' ಎಂದಿದ್ದಾರೆ.,418,4,low
ಆದರೂ ಕೆಲ ನ್ಯಾಯ ಬೆಲೆ ಅಂಗಡಿಗಳಲ್ಲಿಕಡ್ಡಾಯವಾಗಿ ಬಯೋಮೆಟ್ರಿಕ್‌ ತೆಗೆದುಕೊಳ್ಳುತ್ತಿದ್ದಾರೆ ಎಂಬ ದೂರುಗಳು ಕೇಳಿ ಬರುತ್ತಿದೆ.,418,4,low
"❤️ A post shared by Soha (@sakpataudi) on Aug 12, 2020 at 4:20am PDT",418,4,low
ಮುಂದಿನ ವಾರ ಲಡಾಖ್‌ನಲ್ಲೂ ಹಿಮ ಮಳೆ ಸುರಿಯುವ ನಿರೀಕ್ಷೆ ಇದೆ ಎಂದು ಹವಾಮಾನ ಇಲಾಖೆ ಎಚ್ಚರಿಕೆಯನ್ನು ನೀಡಿದೆ.,418,4,low
ತೀರ್ಪು ಬಂದ ನಂತರ ಈ ಬಗ್ಗೆ ಸೂಕ್ತ ನಿರ್ಧಾರ ಕೈಗೊಳ್ಳಲಾಗುವುದು ಎಂದು ಹೇಳಿದರು.,418,4,low
ಕೇರಳ ಮುಖ್ಯಮಂತ್ರಿ ಪಿಣರಾಯಿ ವಿಜಯನ್ ಅವರು ವಿಡಿಯೋ ಕಾನ್ಫರೆನ್ಸ್ ಮೂಲಕ ಆಸ್ಪತ್ರೆಯನ್ನು ಉದ್ಘಾಟಿಸಿದರು.,418,4,low
ಮಚ್ಚಿನ ದಾಳಿಯಂದ ತಲೆಗೆ ಗಂಭೀರವಾಗಿ ಗಾಯಗೊಂಡು ರಸ್ತೆಯಲ್ಲಿ ಬಿದ್ದಿದ್ದ ಅವರನ್ನು ಆಸ್ಪತ್ರೆಗೆ ದಾಖಲಿಸಲಾಗಿತ್ತು.,418,4,low
ಆದರೆ ಮಂಗಳೂರಿನಿಂದ ಮುಂಬಯಿಗೆ ಸುದೀರ್ಘ ಅವಧಿಯನ್ನು ತೆಗೆದುಕೊಳ್ಳುವುದರಿಂದ ಈ ವಿಮಾನ ಸೇವೆ ಮಂಗಳೂರಿಗೆ ಇದ್ದೂ ಇಲ್ಲದಂತಾಗಿದೆ.,418,4,low
ಬೆಂಗಳೂರೊಂದರಿಂದಲೇ ಸುಮಾರು 2 ಲಕ್ಷ ಮಂದಿ ಅನ್ಯ ಜಿಲ್ಲೆ ಮತ್ತು ಪರ ರಾಜ್ಯಗಳಿಗೆ ವಾಪಸಾಗಿದ್ದಾರೆ.,418,4,low
"ಬಿಹಾರ- 5, ಜಾರ್ಖಂಡ್‌ -5, ಉತ್ತರ ಪ್ರದೇಶ -5 ಹಾಗೂ ರಾಜಸ್ಥಾನಕ್ಕೆ 1 ರೈಲು ಜಿಲ್ಲೆಯಿಂದ ತೆರಳಿದೆ.",419,4,low
