source_data,batch_id,major_job_id,priority
मैं अपनी जान को जोखिम में डालकर भी उसकी मदद करने के लिए तैयार था।,308,3,low
अपनी अभिलाषाओं को पूरी करने के लिए मुझे बहुत से लोगों ने बढ़ावा दिया।,308,3,low
ऐसा लगता है जैसे कि सभी लोगों को गौल्फ़ अच्छा लगता है।,308,3,low
यह पौधा केवल इस देश में ही पाया जाता है।,308,3,low
मेरे पापा आमतौर पर छः बजे घर लौटकर आते हैं।,309,3,low
अगर बिलकुल अभी निकल पड़ोगे तो टाईम पर स्कूल पहुँच जाओगे।,309,3,low
"जैसे जैसे समय बीतता गया, उसके दुख का अहसास भी कम होता गया।",309,3,low
"हम जब तक अपनी सेहत नहीं खो देते हैं, हमे तब तक उसकी असली कीमत नहीं पहचानते हैं।",309,3,low
हमे पर्यावरण के प्रदूषण को रोकने का प्रयास करना चाहिए।,309,3,low
"जब उसने उनके वेतन बढ़ाने से इनकार कर दिया, उन्होंने हड़ताल कर दी।",309,3,low
मैं बहुत बार उससे सम्पर्क करने की कोशिश कर चुकी हूँ।,309,3,low
"मैं जल्दी उठा था, क्योंकि मुझे पहली ट्रेन पकड़नी थी।",309,3,low
उस गाड़ी के मुकाबले में यह गाड़ी ज़्यादा अच्छी है।,309,3,low
मुझे चिंता की वजह से कल रात नींद नहीं आई।,309,3,low
मुझे ठीक से नहीं पता इस शब्द को कैसे पढ़ा जाता है।,310,3,low
इस मौसम में खाना आसानी से खराब हो जाता है।,310,3,low
उन दिनों में अच्छी नौकरी ढूँढना बहुत मुश्किल हुआ करता था।,310,3,low
मेरे पास जो भी पैसे थे मैंने उसे दे दिए।,310,3,low
मैं यह नहीं कह रही हूँ कि तुम्हारे उत्तर हमेशा ग़लत होते हैं।,310,3,low
सावन की धूप में घास पर बैठना कितना अच्छा लगता है।,310,3,low
मुझे यकीन है कि मैंने उसे पहले देखा हुआ है।,310,3,low
हमने इस नगर को कल सुबह छोड़ने का इरादा किया है।,310,3,low
तुम नसीब वालो हो जिसके इतना प्यार करने वाले माँ-बाप हैं।,310,3,low
एक पागल इनसान को अपने किये-धरे के लिए ज़िम्मेदार नहीं ठहराया जा सकता।,310,3,low
खेत में बकरियों की देखभाल करने वाले आदमी को क्या बुलाया जाता है?,311,3,medium
मुझे लगता है कि मैं तुम्हारी आँखों में खिंचा जा रहा हूँ।,311,3,medium
अगर हो सके तो मैं विष्व यात्रा पर जाना चाहूँगा।,311,3,medium
विष्व में ऐसी कोई भी वस्तु नहीं है जिसपर सूर्य का प्रभाव न पड़ता हो।,311,3,medium
दुनिया में ऐसी कोई भी चीज़ नहीं है जिसपर सूरज का असर न पड़ता हो।,311,3,medium
हर किसी को अपनी स्वतंत्रता का उपयोग करने का अधिकार होता है।,311,3,medium
मैं तुम्हें तुम्हारे होमवर्क के साथ मदद करना चाहता हूँ।,311,3,medium
मेरा उसके साथ काफ़ी देर से सम्पर्क नहीं हुआ है।,311,3,medium
मेरा उसके साथ काफ़ी दिनों से सम्पर्क नहीं हुआ है।,311,3,medium
मैं बारसिलोना में २३ मार्च १९६९ में पैदा हुई थी।,311,3,medium
अगर मैं नहीं आ पाया तो तुम्हें पहले फ़ोन करके बतादूँगा।,312,3,medium
वह कभी भी इस बात का खयाल नहीं करता है कि मैं कितना व्यस्थ हूँ।,312,3,medium
यह टोपी उस ब्राऊन ड्रेस के साथ जचती नहीं है।,312,3,medium
मैंने अपने कुत्ते को पालतू जानवरों के कब्रिस्तान में बरी कर दिया।,312,3,medium
उसके नसीब में उससे फिरसे मिलना नहीं लिखा हुआ था।,312,3,medium
मुझे ठंड लग रही है। खिड़की बंद कर सकते हो क्या?,312,3,medium
उसका दफ़्तर पैसे की कमी की वजह से बंद हो जाने वाला है।,312,3,medium
तुम उसके बारे में ऐसे बात क्यों करते हो जैसे कि वह बूढ़ा आदमी हो?,312,3,medium
तुम किसी भी हालत में आज बाहर नहीं जा सकते।,312,3,medium
हमारे पास घर में दो कमरे हैं जिनका हम इस्तेमाल नहीं कर रहे हैं।,312,3,medium
बेकरी में जो लड़की काम करती है वह बहुत क्यूट है।,313,3,medium
क्या तुम उस आदमी को उसकी तस्वीर से पहचान सकते हो?,313,3,medium
मेरी तुम्हारे लिए यह सलाह है कि अपने दोस्तों से पैसे उधार मत लो।,313,3,medium
"मैं लेखक के तौर पर उनका आदर करता हूँ, पर इनसान के तौर पर उन्हें पसंद नहीं करता।",313,3,medium
"वह सिपाही के रूप में चीन गया, और कभी लौटकर नहीं आया।",313,3,medium
मम्मी और मैं किसी भी पहलू में एक-समान नहीं हैं।,313,3,medium
मैं एक ऐसी चीज़ ढूँढ रहा था जिसका अस्तित्व कभी था ही नहीं।,313,3,medium
समिति के अधिकांश सदस्यों ने बिल के पारित होने के खिलाफ़ मत दिया।,313,3,medium
माँ हाथ पकड़कर अपने बच्चे को ले जा रही है।,313,3,medium
"अगर मेरा बेटा ट्रेफ़िक हादसे में नहीं मारा गया होता, तो वह अभी कॉलेज जा रहा होता।",313,3,medium
मेरी स्टेशन के रास्ते पर अपनी टीचर से मुलाकात हुई।,314,3,medium
इन परिस्तिथियों को ध्यान में रखकर मैं इस प्रस्ताव का स्वीकार नहीं कर सकता।,314,3,medium
इस देश में हर पाँचवे व्यक्ति के पास गाड़ी है।,314,3,medium
उसने मुझसे कहा कि उसे कुत्ता पालने का मन था।,314,3,medium
उसकी कहानी सच्ची नहीं हो सकती। वह अक्सर झूठ बोलती है।,314,3,medium
किसी और ने मदद करने की इच्छा प्रकट नहीं करी।,314,3,medium
खुलकर बोलूँ तो मैं उसके साथ काम नहीं करना चाहता।,314,3,medium
इस गाड़ी का पिछले दस साल से इस्तेमाल हो रहा है।,314,3,medium
इसके बारे में चिंता करने से कोई फ़ायदा नहीं है।,314,3,medium
एक माँ अपने बच्चों के बर्ताव के लिए ज़िम्मेदार होती है।,314,3,medium
क्या आपको लगता है कि हमे अम्रीका से चावल का आयात करना चाहिए?,315,3,medium
ट्रेन के अंदर धूम्रपान करने पर प्रतिबंध लगा हुआ है।,315,3,medium
"जब मैं उसके घर पर रही, उसने मुझे रहने के लिए एक बड़ा सा कमरा दिया।",315,3,medium
मैं घंटों तक उस चाबी को ढूँढता रहा जिसे मैंने गिरा दिया था।,315,3,medium
हम स्टेशन पर तब पहुँचे जब ट्रेन चल पड़ी थी।,315,3,medium
"मैं बाहर निकलने ही वाला था, जब वह मुझसे मिलने आया।",315,3,medium
तुम्हारी योजना के लिए बहुत सारे पैसे की ज़रूरत है।,315,3,medium
मुझे पीठ में बुरी तरह से दर्द हो रहा है।,315,3,medium
वह अपने बच्चों को रात में देर से जागने नहीं देगा।,315,3,medium
तुम उसकी बात सुनते रहो तो वह बात करता ही जाएगा।,315,3,medium
मुझे नहीं पता मेरे पास यह करने के लिए समय होगा कि नहीं।,316,3,medium
लंदन दुनिया के सबसे बड़े शहरों में से एक है।,316,3,medium
हमने पिंक रंग वाले का ऑर्डर किया था पर हमे नीले रंग वाला मिला।,316,3,medium
वे हर साल और ज़्यादा गरीब हुए जा रहे थे।,316,3,medium
तुम्हारे पास जहाँ भी जाने की मर्ज़ी हो वहाँ जाने की आज़ादी है।,316,3,medium
किसी को भी उसके निर्दोष होने का यकीन नहीं है।,316,3,medium
उसको यकीन है कि वह परीक्षा में पास हो जाएगा।,316,3,medium
योजना के बारे में कुछ ही लोगों को पता है।,316,3,medium
"वह ईमानदार इनसान था, इसलिए मैंने उसे नौकरी पर रख लिया।",316,3,medium
इस नदी में जुलाई के महीने में तैरना खतरनाक होता है।,316,3,medium
"अब ज्योंकि कमरे का नया फ़र्निचर खरिद चुका है, इस फटे-पुराने फ़र्निचर को क्यों न फेंक दें!",317,3,high
अगर कॉफ़ी ज़्यादा कड़वी है तो थोड़ा और पानी डाललो।,317,3,high
मैं सोच रहा हूँ कि नौकरी लूँ या नहीं लूँ।,317,3,high
पर मेरे खयाल से यह बिलकुल भी अजीब नहीं है।,317,3,high
मैंने अपने सारे दोस्तों को इस बात के बारे में बता दिया था।,317,3,high
जब तक मेरी दवाई तैयार नहीं होती मैं यहीं इंतेज़ार करूंगी।,317,3,high
प्रदूषण का किसी भी क्षेत्र की परिस्थिति पर बहुत ही हानिकारक प्रभाव पड़ता है।,317,3,high
आसमान से वह नदी एक विशाल सांप की तरह दिख रही थी।,317,3,high
उसने अपने अभिमान की वजह से किसी से भी मदद नहीं मांगी।,317,3,high
उसको अपने फिरसे फ़ेल हो जाने पर शर्मिन्दगी महसूस हो रही है।,317,3,high
मातापिता अपने बच्चों की हिफ़ाज़त के लिए ज़िम्मेदार होते हैं।,318,3,high
मातापिता अपने बच्चों की सुरक्षा के लिए ज़िम्मेदार होते हैं।,318,3,high
क्या आप थोड़ी देर बाद फिरसे फ़ोन कर सकतें हैं?,318,3,high
यह पक्षी न तो जापान में रहता है न चीन में।,318,3,high
मेरे पापा रात को खाना खाने के बाद दौड़ने गए थे।,318,3,high
मैंने अपने पापा को फूलों को पानी डालने में मदद करी थी।,318,3,high
बहतर होगा कि तुम वैसा ही करो जैसा मैं बताऊं।,318,3,high
संचार के एक नए माध्यम का विस्तार हुआ - रेल।,318,3,high
अब तुम्हारा अपना बचपना छोड़ देने का समय आ गया है।,318,3,high
हमको इस घटना की तहकीकात करने में कम-से-कम तीन हफ़्ते लगेंगे।,318,3,high
इस समस्या की तहकीकात करने के लिए एक समिति स्थापित करी गई है।,319,3,high
उसके स्वास्थ्य ने उसको ज़िन्दगी में कामयाब होने दिया है।,319,3,high
मुझे स्टेशन के बाहर अपना एक पुराना दोस्त मिल गया।,319,3,high
क्या तुमने कल रात धरती को हिलते हुए महसूस किया था?,319,3,high
जैक घर पर एक बिल्ली और एक तोता रखता है।,319,3,high
वह हर सुबह अपने कुत्ते को सैर पर ले जाता है।,319,3,high
मछवारे ने पकड़ी हुई मछली के आकार को बढ़ा-चढ़ाकर बताया।,319,3,high
"अगर कोई वाक्य सही है, उसे मत बदलिए। उसके बजाय, आप दूसरा ज़्यादा स्वाभाविक अनुवाद जोड़ सकते हैं।",319,3,high
"हमे स्वाभाविक अनुवाद चाहिएँ, वैसे नहीं जिनमें शब्दों का केवल एक एक करके अनुवाद करा गया होता है।",319,3,high
"आप जिस वाक्य का अनुवाद कर रहे हैं, उस ही का अच्छी तरह से अनुवाद करें। दूसरी भाषाओं के अनुवादों से प्रभावित न होने दें।",319,3,high
उसने मुझे अपनी शादी में आने का का न्योता दिया है।,320,3,high
"माफ़ कीजिएगा, पर मैं आपको ठीक से सुन नहीं पा रहा हूँ।",320,3,high
"माफ़ कीजिएगा, पर मैं आपको ठीक से सुन नहीं पा रही हूँ।",320,3,high
"कैंसर का अगर समय में पता चल जाए, तो उसका इलाज हो सकता है।",320,3,high
क्या ये जूते मेरे नाप में भी मिल सकते हैं?,320,3,high
"जब पिताजी विदेश में थे, वे हमारे साथ चिट्ठी और फ़ोन से सम्पर्क करते थे।",320,3,high
अगर लम्बी ज़िन्दगी जीना चाहते हो तो सिगरेट पीना छोड़ दो।,320,3,high
मैंने एक लाल कार और सफ़ेद कार देखि. लाल कार सफ़ेद कार से दिखने में ज्यादा अछी थी.,320,3,high
"कम बारिश में छाते का उपयोग किया जाता है, मगर भारी बारिश होने पर छाते का कम उपयोगी होता है।",320,3,high
में आपसे एक क्षण के लिए बात कर सकता हूं?,320,3,high
में घर पहोंचने ही वाला था की कार में तेल ख़तम हो गया.,321,3,low
नाव के सफ़र में कार से ज्यादा समय लगता है.,321,3,low
इससे कोई फरक नहीं पड़ता कि तुम कब आते हो|,321,3,low
मेरे घर के सामने एक नई ईमारत बन रही है।,321,3,low
यह यहाँ तो ठीक चल रहा है पर वहाँ ऊपर नहीं।,321,3,low
"वोह एक वैज्ञानिक न ही है, पर हमारा दोस्त जरूर है |",321,3,low
वह खाना ऐसा बुरा है कि मैं उसको भूलकर भी नहीं खाना चाहती हूँ।,321,3,low
वह खाना ऐसा बुरा है कि मैं उसको भूलकर भी नहीं खाना चाहता हूँ।,321,3,low
यह काम इतना सरल है की कोई बच्चा भी इसे कर सकता है।,321,3,low
"जॉन, जो सात बच्चों के परिवार में सबसे छोटा है, वह अपने माता-पिता के आँखों का तारा है.",321,3,low
"मेनेजर बाहर निकल चुके थे, इसलिए मैंने उनके सेक्रेटरी के हाथों संदेस थमा दिया.",322,3,low
"अगर उसने और एक बार कोशिश की होती, तो शायद वह सफल हो जाता.",322,3,low
पिछले जनवरी के मुकाबले इस साल निर्यात २० प्रतिशत बढ़ा.,322,3,low
टॉम मेरी को यह करने के लिए मनवा नहीं सका.,322,3,low
ऐसा लगता है की उसे बहुत ही बुरी बाधा हुई है.,322,3,low
मैं बता नहीं पाया के तब मुझे क्या करना होगा.,322,3,low
हाल ही में हमने एक पिता को यह बोलते सुना कि उसका कोई भी लड़का बड़ा होके वकील नहीं बनेगा.,322,3,low
टॉम कॉलेज की पड़ाई सम्पूर्ण करने पश्चात जल सेना में भरती हो गया ।,322,3,low
मैं अपने उद्यान में कई प्रकार के गुलाब उगाता हूँ।,322,3,low
पत्र में यह नहीं लिखा के वह टोक्यो कब आएगी ।,322,3,low
यह मानना होगा कि वह एक योग्य मार्ग दर्शक है ।,323,3,low
मैं सोच रही हूँ तुम्हारे जन्मदिव्स पर तुम्हे क्या उपहार दूँ।,323,3,low
वह एक सप्ताह पूर्व निऊ यारक के लिए रवाना हो गया था।,323,3,low
सभी जानवरों में से मुझे बिल्लियां सबसे ज्यादा पसंद हैं.,323,3,low
"दीवारें इंसानों को नहीं बचातीं, बल्कि इंसान दीवारों को बचाते हैं.",323,3,low
"तुम चाहते थे मैं कोई काम ढूँढूं, इसलिए मैंने ढून्ढ लिया.",323,3,low
मैं चाहता हूँ के तुम यह अपने साथ ले जाओ.,323,3,low
मैं तुम्हारी गति से नहीं चल सकता. क्या तुम धीरे व्याख्यान कर सकते हो?,323,3,low
मैं यह बस तुम्हारे ही भले के लिये कर रहा हूं।,323,3,low
मैं यह बस तुम्हारे ही भले के लिये कर रही हूं।,323,3,low
वह कहती है कि वह दीवारों के पार देख सकती है।,324,3,low
"मैनें उसे कहा था वह रस्सी न छोड़े, परंतु उसने छोड़ दी ।",324,3,low
केट हमारे कक्षा के सभी विद्यार्थियों से सबसे होशियार है।,324,3,low
"मेरा पेट भर गया है, अब मैं और नहीं खा सकती.",324,3,low
"वह अत्यंत बलवान है, इतना अधिक बलवान के उसे कोई पछाड़ नहीं सकता.",324,3,low
वह उसके साथ एक छोटे से घर में रहती है.,324,3,low
मुझे अंग्रेजी की पढाई शुरू किये हुए छह महिने हुए हैं।,324,3,low
मैं सभी नक्षत्रों के नाम याद रखने की कोशिश कर रहा हूं।,324,3,low
केट को अपना होमवर्क दस बजे तक ख़तम करना है।,324,3,low
"पेन्सिल से लिखा है, तो तुम उसे मिटा सकते हो।",324,3,low
"पेन्सिल से लिखा है, तो आप उसे मिटा सकते हैं।",325,3,low
मैं मानता हूं कि गलतियां करना यह सीखने की प्रक्रिया का एक महत्त्वपूर्ण हिस्सा होता है।,325,3,low
मैं मानती हूं कि गलतियां करना यह सीखने कि प्रक्रिया की एक महत्त्वपूर्ण हिस्सा होता है।,325,3,low
पृथ्वी गोल है इस सचाई को कोई भी अस्वीकार नहीं कर सकता।,325,3,low
पृथ्वी गोल है इस तथ्य को कोई भी ग़लत ठहरा नहीं कर सकता।,325,3,low
मुझे अफसोस है कि मैं आपकी मदत नहीं कर सकता।,325,3,low
मुझे अफसोस है कि मैं आपकी मदत नहीं कर सकती।,325,3,low
मुझे अफसोस है कि मैं तुम्हारी मदत नहीं कर सकती।,325,3,low
मुझे अफसोस है कि मैं तुम्हारी मदत नहीं कर सकता।,325,3,low
यह मैं पहली बार सफ़ेद रंग का कोट पहन रहा हूं।,325,3,low
यह मैं पहली बार सफ़ेद रंग का कोट पहन रही हूं।,326,3,low
टॉम थोडा समय मैरी के साथ अकेला बिताना चाहता था।,326,3,low
टॉम थोडा समय मैरी के साथ अकेला बिताना चाहता थे।,326,3,low
इतना आसान है कि मुझे यकीन ही नहीं हो रहा।,326,3,low
तुम उस बात को तुम्हारे और टॉम के बीच आने नहीं दे सकते।,326,3,low
तुम उस बात को तुम्हारे और टॉम के बीच आने नहीं दे सकती।,326,3,low
आप उस बात को आपके और टॉम के बीच आने नहीं दे सकतें।,326,3,low
लिंकनने देश के सभी घुलामों को आजाद़ करने का हुक्म दिया।,326,3,low
उसने जो किया वह पागलपन से कुछ कम नहीं था।,326,3,low
उन्होंने जो किया वह पागलपन से कुछ कम नहीं था।,326,3,low
मुझे उस आदमी का नाम अच्छी तरह से याद है।,327,3,medium
फिर भी ... उसे मुझे थप्पड मारने की कोई ज़रूरत नहीं थी!,327,3,medium
मैंने कभी भी अपनी मां को गाना गाते हुए नहीं सुना।,327,3,medium
बंदूकें लोगों को नहीं मारती। लोग लोगों को मारते हैं।,327,3,medium
वे सुबह से ले कर रात तक कड़ी मेहनत करते थे।,327,3,medium
प्राचीन रोमवासी यूरोप में हर जगह उपनिवेश स्थापित करते थे।,327,3,medium
तुम्हारी समस्या के बारे में उनकी कुछ और राय है।,327,3,medium
आपकी समस्या के बारे में उनकी कुछ और राय है।,327,3,medium
"उसने कड़ी मेहनत की, मगर वह थोड़ी ही तरक्की कर पाया।",327,3,medium
"उन्होंने कड़ी मेहनत की, मगर वे थोड़ी ही तरक्की कर पाएं।",327,3,medium
"उसने नयी हैंडबैग खरीदी, मगर अगले ही दिन वह खो बैठी।",328,3,medium
"उन्होंने नयी हैंडबैग खरीदीं, मगर अगले ही दिन वह खो बैठीं।",328,3,medium
घर लौटने पर मुझसे शादी करने की उसने प्रतिज्ञा की थी।,328,3,medium
अगर तुम मर गए तो तुम्हारे परिवार का क्या होगा?,328,3,medium
अगर आप मर गएं तो आप के परिवार का क्या होगा?,328,3,medium
अगर हो सके तो में लेखक का नाम जानना चाहूंगी।,328,3,medium
अगर हो सके तो में लेखक का नाम जानना चाहूंगा।,328,3,medium
क्या मैं अभी आप के लिए कुछ कर सकता हूं?,328,3,medium
क्या मैं अभी आप के लिए कुछ कर सकती हूं?,328,3,medium
उसने कल रात ख़ुद की जान लेने की कोशिश की।,328,3,medium
उन्होंने कल रात ख़ुद की जान लेने की कोशिश की।,329,3,medium
मैरी ने खाना पकाने में अपने मां की मदत की।,329,3,medium
लगता है टॉम को हॉरर फ़िल्में देखने में मज़ा आता है।,329,3,medium
फ़ेसबुक पर अपने दोस्तों की तसवीरें देखते बैठना मतलब वक़्त की बरबादी है।,329,3,medium
मुझे नींद आई है। मैं सोने जा रहा हूं। गुड नाइट।,329,3,medium
मुझे नींद आई है। मैं सोने जा रही हूं। गुड नाइट।,329,3,medium
टॉम हमेशा सेब खाने के पहले उनकी छाल उतारता है।,329,3,medium
क्या तुमने मेरे बेटे को वायोलिन बजाते हुए सुना है?,329,3,medium
क्या आपने मेरे बेटे को वायोलिन बजाते हुए सुना है?,329,3,medium
फिर माइक हिरोशी को अपनी सुरक्षा पेटी बांधने बोलता है।,329,3,medium
फिर माइक हिरोशी को अपनी सुरक्षा पेटी बांधने बोलते हैं।,330,3,medium
"विडूर, भ्राजातु, चूर्णातु, शोणातु, हर्यातु, व तेजातु क्षारीय पार्थिव धातुएँ है।",330,3,medium
