source_data,batch_id,major_job_id,priority
काम से छुट्टी मिलने के बाद सभी कर्मचारियों ठंडी बियर पीते हुए आराम किया।,243,3,low
काफी महीनों के बाद यहां पे मूसलाधार बारिश हुई है।,243,3,low
मुझे यह पूरी भाषा सीखने में कोई जल्दी नहीं है।,243,3,low
"जब भी वो लम्बी हील्स पहनती है, उसकी टांगें हमेशा दर्द करती है।",243,3,low
रोहित को अंदेशा तो था क्योंकि कुछ महीनों से बॉस के आँखों का किरकिरी बना हुआ था।,243,3,low
मैंने एक लाल कार और सफ़ेद कार देखि. लाल कार सफ़ेद कार से दिखने में ज्यादा अछी थी.,243,3,low
"वह अत्यंत बलवान है, इतना अधिक बलवान के उसे कोई पछाड़ नहीं सकता.",243,3,low
यदि आपने जून से पहले कार्य सम्पूर्ण करना है तो आपको अधिक अच्छा कार्य करना पड़ेगा.,244,3,low
उसने एक हिन्दुस्तानी लड़कों के दल को पढ़ाया हुआ है।,244,3,low
वह इस महिला की गाड़ी में बैठने में मदद कर रहा है।,244,3,low
हम अकसर दूसरों के सामने अपने ख़यालों को छुपाते हैं।,244,3,low
हम अकसर दूसरों के सामने अपने ख़यालों को छुपा सकते हैं।,244,3,low
पति के चल बसने के बाद वह पूरी तरह उम्मीद छोड़ बैठी।,244,3,low
इंटरव्यू के दौरान तुम्हें सतर्क रहना होगा और मौक़ा दिखते ही उसे हाथ ले लेना होगा।,244,3,low
वहम की दवा तो हकीम लुक़मान के पास भी नहीं है।,244,3,low
"मेरी साथी ने कहा भागना तो छोड़ो, वह चलने ले किये भी थकी हुई है.",244,3,low
आपको एक समय में केवल पांच पुस्तकों को ले जाने की इजाज़त है.,244,3,low
वे मेरी किस्मत के उतार चढ़ाव में लगातार मेरे साथ रहीं हैं।,245,3,low
"कुछ लोग, चाहे जितने बूढ़े हो जाएं, उन की सुंदरता नहीं मिटती।",245,3,low
बहुधा वातावरण में परिवर्तन से कहीं अधिक व्यक्ति के भीतर ही बदलाव की ज़रूरत होती है।,245,3,low
"सदा जवान रहने के लिए मुख का सौंदर्य नहीं, मस्तिष्क की उड़ान ज़रूरी है।",245,3,low
सादगी का मतलब है सीमित बोरिया बिस्तर के साथ ज़िंदगी का सफ़र तय करना।,245,3,low
आप आराम की ज़िंदगी चाहते हैं तो आप को कुछ परेशानी तो उठानी ही होगी।,245,3,low
हम जिस चीज़ की तलाश कहीं और कर रहे होते हैं वह हो सकता है कि हमारे पास ही हो।,245,3,low
दूसरे का आगे बढ़ा हाथ थामने से भी कभी मत हिचकिए।,245,3,low
किसी चीज़ की आवश्यकता न रह जाने की स्थिति ही सच्ची समृद्धि है।,245,3,low
कभी कभार सुख के पीछे भागना छोड़ कर बस सुखी होना भी एक अच्छी बात है।,245,3,low
“कितनी भयावह बात है कि हमें पर्यावरण की रक्षा के लिए अपनी ही सरकार से संघर्ष करना पड़ता है।,246,3,low
वह व्यक्ति ग़रीब नहीं है जिस के पास थोड़ा बहुत ही है। ग़रीब तो वह है जो ज़्यादा के लिए मरा जा रहा है।,246,3,low
किसी निर्दोष को दंडित करने से बेहतर है एक दोषी व्यक्ति को बख़्श देने का जोख़िम उठाना।,246,3,low
"कुशलतापूर्वक किसी की बात सुनना अकेलेपन, वाचालता और कंठशोथ का सब से बढ़िया इलाज है।",246,3,low
आप किसी चीज़ का विशद ज्ञान हासिल करना चाहते हैं तो इसे दूसरों को सिखाने लगिए,246,3,low
"ज़िंदगी तो कुल एक पीढ़ी भर की होती है, पर नेक काम पीढ़ी दर पीढ़ी चलता है।",246,3,low
"डाक टिकट की तरह बनिए, मंजिल पर जब तक न पहुंच जाएं उसी चीज़ पर जमे रहिए।",246,3,low
जो व्यक्ति किसी तारे से बंधा होता है वह पीछे नहीं मुड़ता।,246,3,low
किसी काम को करने के बारे में बहुत देर तक सोचते रहना अक़सर उस के बिगड़ जाने का कारण बनता है।,246,3,low
विकल्पों का न होना बुद्धि को बढ़िया ढंग से परिमार्जित कर देता है।,246,3,low
एक ही चीज़ है जो बहुमत को नहीं मानती और वह है मनुष्य की अंतरात्मा।,247,3,medium
तूफ़ानों से पेड़ों की जड़ें और गहरी व मज़बूत होती है।,247,3,medium
जब तक वह रहेगा तब तक मैं ख़ुश रहूँगी ।,247,3,medium
"में होटेल मे पार्ट-टाइम नौकरानी थी, पर मुज़े वो पसंद नहीं था",247,3,medium
"अगर तुम समजोगे नहीं, तो तुम वार्ता पढ़ नहीं सकते",247,3,medium
बाघ ने युवक की गर्दन पकड़ी और खींचकर मार डाला।,247,3,medium
कापरी इटली में सबसे सुंदर द्वीपों में से एक है।,247,3,medium
अज्ञानता और ग़लती ज़िन्दगी में रोटी और पानी की तरह आवश्यक हैं।,247,3,medium
मैंने कभी न सोचा था कि टॉम को दिल का दौरा पड़ जाएगा |,247,3,medium
सभी व्रक्ष व झाड़ियाँ इस प्रकार काटी जाएं ताकि उनकी शाखाएं बिजली की तार से एक मीटर की दूरी से अधिक नज़दीक न हों |,247,3,medium
धीर्ग आयु का राज़ अपने माता पिता का सतर्क चुनाव में है |,248,3,medium
"क्योंकि ख़ुशी का कोई अस्तित्व नहीं है, हमें उसके बिना खुश रहने का प्रयत्न करना चाहिए |",248,3,medium
चीटियां और दीमक दोनों एक साथ बड़े कालोनी में रहते है।,248,3,medium
मैं छोटा था तब में समुंदर में तैरने जाता था।,248,3,medium
वे दरवाज़े के सामने आप की प्रतीक्षा कर रहे हैं।,248,3,medium
इस निबंध को पढ़ कर उसका जापानी में अनुवाद कीजिए।,248,3,medium
इस निबंध को पढ़ कर उसका जापानी में अनुवाद कीजिएगा।,248,3,medium
"उन्होंने अपना उपनाम बदल कर ""सागा"" रखा तब मेइजि का तीसरा साल चल रहा था।",248,3,medium
मैं बारा साल का था तब मैंने अपना पहला कम्प्यूटर गेम प्रोग्राम किया।,248,3,medium
ईसाई धर्म और इस्लाम ये दो अलग अलग धर्म हैं।,248,3,medium
ज़्यादातर स्विस लोगों को तीन या चार भाषा बोलनीं आती हैं।,249,3,medium
तुम आज आए होते तो मैंने तुम्हें एक हज़ार फ़्रैंक दिए होते।,249,3,medium
प्रत्येक माँ का सपना होता है के अपना बेटा डाक्टर या वकील बने।,249,3,medium
मैं अपने कुत्ते को कच्चा मांस कभी भी नहीं खिलाता।,249,3,medium
मैं अपने कुत्ते को कच्चा मांस कभी भी नहीं खिलाती।,249,3,medium
"ईसप की कथाओं में ""खट्टे अंगूर"" नाम की एक कथा है।",249,3,medium
वे कहतीं हैं के वे उनके साथ बॉस्टन जाने वालीं हैं।,249,3,medium
यही वह बार है जहाँ मैंने अपनी पहली बियर पी।,249,3,medium
टॉम कहता है के उसे ऐसी चीज़ें दिखाई देती हैं जो मुझे दिखाई नहीं देती।,249,3,medium
हमें एक दूसरे को समझ लेने की कोशिश करनी चाहिए।,249,3,medium
सामी लैला के साथ बलात्कार करने की कोशिश कर रहा था।,250,3,medium
मुझे अभी भी लगता है के हमने हाँ कहना चाहिए था।,250,3,medium
मुझे तो ऐसे लग रहा है के मैं मर गई हूँ।,250,3,medium
टॉम एक क्रेडिट कार्ड कंपनी के लिए काम करता है।,250,3,medium
"टॉम को मैरी सुनाई दे रही थी, मगर वह उसे दिखाई नहीं दे रही थी।",250,3,medium
टोक्यो की जनसंख्या कितनी है इसका तुम्हें कोई अंदाज़ा है क्या?,250,3,medium
टोक्यो की आबादी कितनी है इसका तुम्हें कोई अंदाज़ा है क्या?,250,3,medium
कमरे में प्रवेश करने पर उसने वह खत पढ़ना शुरू किया।,250,3,medium
अगर आपने मेरे सवालों के जवाब दिए तो में आपके सवालों के जवाब दूँगा।,250,3,medium
अगर आपने मेरे सवालों के जवाब दिए तो में आपके सवालों के जवाब दूँगी।,250,3,medium
"जिसके पास प्रेम है, वह ईश्वर में है, और ईश्वर उसमें है, क्योंकि ईश्वर ही प्रेम है।",251,3,medium
वह लाल गाड़ी उस नीली वॅन को जा कर टकराई।,251,3,medium
अंग्रेज़ी में लिखते समय में इंग्लैंड के बारे में सोचता नहीं।,251,3,medium
अंग्रेज़ी में लिखते समय में इंग्लैंड के बारे में सोचती नहीं।,251,3,medium
तुम्हें नहीं लगता कि एसी कुछ ज़्यादा ही तेज़ चल रहा है?,251,3,medium
अपनी कक्षा की सफ़ाई करना विद्यार्थियों का कर्तव्य होता है।,251,3,medium
"""मैं रूस में रहती हूँ, और आप।"" ""में यूक्रेन में।""",251,3,medium
"""मैं रूस में रहता हूं। और तुम?"" ""मैं यूक्रेन में।""",251,3,medium
टॉम ने कहा कि वे मैरी की मदद नहीं कर सकता।,251,3,medium
उन्होंने कहा कि वह बहुत थकान महसूस कर रहे थे।,251,3,medium
"अम्मां, आकबत से डरो, क्यों किसी भले आदमी पर तोहमत लगाती हो।",252,3,medium
एक मजदूर भी धर्म और आत्मा की रक्षा करते हुए जीवन का निर्वाह कर सकता ह।,252,3,medium
"जिस बात को वह मना करतीं, उस बात को वह अदबदाकर करता।",252,3,medium
वह मुझे ऐसे देख रहा था मानो मैंने उसे धमकी दे दी हो.,252,3,medium
"उसके हाथ जो कृपान थामे हुए थे, थोड़े थोड़े लर्ज़ां थे।",252,3,medium
"पिता ने अपने बेटे से कहा कि अब तुम्हारी पढ़ाई पूरी हो गई है। बाहर जाकर नौकरी करो, घर में मुफ्त की रोटियां मत तोड़ो।",252,3,medium
तुम बचपन से ठुकराए गए हो और कष्टि सहने में अभ्यस्त हो।,252,3,medium
वह जो भी करता है उसके पिता के लिए कम पड़ जाता है।,252,3,medium
क्या आपको नहीं लगता कि हमें थोड़ी ज़्यादा देर रुकना चाहिए था?,252,3,medium
तुम्हारे दोस्त की रिहाई के बदले में हमे क्या मिलेगा?,252,3,medium
"अमर पर फालिज गिर गया, पहाड़ टूट पड़ा, वजपात हो गया।",253,3,high
कमरे की सजावट से सुरुचि और संपन्नता का आभास होता था।,253,3,high
टॉम और मैरी के पास एक पोता और तीन पोतियां हैं।,253,3,high
तुम्हारे ऊपर यह अभियोग है की तुमने तीन तारीख को दो अग्रेजों को छुरी से ज़ख्मी किया।,253,3,high
सलीम ने इतनी रात गए रुपये लाना मुनासिब ना समझा।,253,3,high
उसकी विलासप्रियता मानो खेतों में हौवे की भांति उसे डराती रहती थी।,253,3,high
"कुलवंत ने ये तब्दीली देखते ही कहा, “देखा कैसे रंग नीला पड़ गया...""",253,3,high
"सच्चा धन वह नहीं है जो हमारे पास है, बल्कि वह है जो हमारे अंदर है।",253,3,high
मुझे लगता है की शायद मैरी उसे करने में इतनी भी अच्छी नहीं जितना तुम्हे लगता है।,253,3,high
मुझे पता था कि टॉम कभी न कभी गिरफ्तार होने वाला था।,253,3,high
"""तुमने ऐसा क्यों किया?"" ""मेरे पास और कोई विकल्प नहीं था।""",254,3,high
ज़ाहिर है की केट की आवाज़ दूसरी लड़कियों से अलग है।,254,3,high
क्या तुम उसे आज रात के लिए देख सकते हो?,254,3,high
"अगर तुम नहीं जाओगे, तो फ़िर मै भी नहीं जाउंगी।",254,3,high
रंगनाथ ने शिष्टाचार की इस कोशिश को मुस्कुराकर बढ़ावा दिया।,254,3,high
मैं अपनी गाढ़ी कमाई तुम्हारे व्यसन के लिए नहीं लुटाना चाहता।,254,3,high
उनने इस प्रश्न पर बहस चालू कर दी की दुश्मन के साथ कैसा सुलूक करना चाहिए।,254,3,high
भविष्य के लिए तैयारी करो क्योंकि अपनी बाकी की ज़िन्दगी तुम उस ही में बिताने वाले हो।,254,3,high
"जो भी हो, यहाँ मेरा अभीष्ट अपनी आलोचना का उत्तर दनेा नहीं है।",254,3,high
कॉलेज के हर औसत विद्यार्थी की तरह यह लड़का भी पोशाक के मामले में बेतकल्लुफ़ था।,254,3,high
उन्हें लगता है की लकलकाते होटलों की मार्फ़त इस देश का 'मोडर्निज़ेशन' हो रहा है।,255,3,high
